Stratum,Psu,Ssu,Inctot,Age,Sex,Race,Hispanic,Marstat,Ownershg,Yrsusa,School,Educrec,Labforce,Occ,Classwk,VetStat
1,1,397,2650,73,1,1,0,1,1,0,1,2,2,14,13,1
1,1,398,7505,70,1,1,0,1,2,0,1,2,1,0,0,1
1,1,399,0,83,1,1,0,1,0,0,1,8,1,0,0,2
1,1,400,2045,69,1,1,0,1,1,0,1,3,1,32,22,1
1,1,401,2540,73,1,1,0,4,2,0,1,3,1,0,0,1
1,1,402,3915,73,1,1,0,4,2,0,1,3,1,0,0,2
1,1,403,3065,66,1,2,0,4,2,0,1,2,1,0,0,2
1,1,404,15130,65,1,1,0,1,1,0,1,7,2,18,22,2
1,1,405,2435,77,1,1,0,1,1,0,1,2,1,0,0,1
1,1,406,9910,84,1,1,0,5,2,0,1,9,1,0,0,2
1,1,407,4010,65,1,2,0,1,1,0,1,2,1,14,13,1
1,1,408,4355,70,1,1,0,1,1,0,1,3,2,19,22,1
1,1,409,3005,68,1,2,0,5,2,0,1,2,1,0,0,2
1,1,410,13585,66,1,1,0,1,1,0,1,3,1,0,0,2
1,1,411,5470,66,1,1,0,1,1,0,1,2,1,18,22,2
1,1,412,11665,72,1,1,0,1,1,0,1,5,1,0,0,1
1,1,413,0,67,1,2,0,1,1,0,1,7,1,0,0,2
1,1,414,4830,83,1,1,0,1,1,0,1,6,1,0,0,1
1,1,415,3695,72,1,1,0,1,1,0,1,3,1,0,0,1
1,1,416,5050,74,1,2,0,1,2,0,1,2,1,0,0,1
1,1,417,17485,71,1,2,1,1,2,0,1,3,2,9,22,2
1,1,418,8310,70,1,2,0,1,1,0,1,3,1,0,0,1
1,1,419,1205,65,1,2,0,4,1,0,1,3,1,8,25,2
1,1,420,2610,82,1,1,0,1,1,0,1,3,1,0,0,1
1,1,421,11270,68,1,1,0,1,1,0,1,3,2,18,22,1
1,1,422,4610,74,1,2,0,1,1,0,1,2,2,27,22,1
1,1,423,4875,68,1,1,0,3,2,0,1,7,1,16,22,2
1,1,424,4410,67,1,2,0,4,1,0,1,3,1,0,0,2
1,1,425,15505,65,1,1,0,1,1,0,1,5,2,39,28,1
1,1,426,6665,74,1,1,0,1,1,0,1,3,2,17,22,1
1,1,427,3655,78,1,1,0,1,1,0,1,3,1,0,0,1
1,1,428,5610,76,1,2,0,1,1,0,1,4,1,9,22,2
1,1,429,4310,80,1,1,0,1,1,0,1,2,1,0,0,1
1,1,430,2235,67,1,1,0,1,1,0,1,3,1,0,0,1
1,1,431,11370,67,1,1,0,1,2,0,1,8,2,44,22,2
1,1,432,3305,71,1,1,0,1,1,0,1,6,2,27,13,1
1,1,433,7910,73,1,1,0,1,1,0,1,7,2,18,22,1
1,1,434,4940,71,1,1,0,1,1,0,1,3,2,27,13,1
1,1,435,7300,65,1,1,0,1,1,0,1,3,1,0,0,1
1,1,436,2005,72,1,1,0,1,1,0,1,3,1,0,0,1
1,1,437,1125,21,2,2,0,1,2,0,1,7,1,10,22,1
1,1,438,6200,22,2,1,0,5,1,0,2,8,2,51,22,1
1,1,439,465,22,2,2,0,1,1,0,1,7,2,65,25,1
1,1,440,9975,23,2,1,0,1,2,0,1,8,2,44,22,1
1,1,441,10665,23,2,1,0,1,1,0,1,7,2,61,22,1
1,1,442,0,22,2,1,1,1,1,0,1,7,1,13,22,1
1,1,443,0,17,2,1,0,1,1,0,2,5,1,0,0,1
1,1,444,705,17,2,2,0,5,0,0,1,1,1,19,22,1
1,1,445,0,16,2,1,0,5,1,0,2,4,1,0,0,1
1,1,446,9005,23,2,1,0,1,2,0,1,9,2,61,25,1
1,1,447,355,22,2,2,1,1,1,0,1,8,1,0,0,1
1,1,448,755,18,2,1,0,5,1,0,2,6,1,61,22,1
1,1,449,485,17,2,1,0,5,1,0,2,5,2,47,22,1
1,1,450,1010,18,2,1,0,1,2,0,1,7,2,44,22,1
1,1,451,12005,21,2,1,0,1,1,0,1,7,2,44,25,1
1,1,452,605,20,2,2,0,1,1,0,1,8,2,51,22,1
1,1,453,4075,19,2,1,0,5,1,0,1,7,2,61,22,1
1,1,454,0,21,2,1,0,5,1,0,1,7,1,0,0,1
1,1,455,6605,18,2,1,0,3,1,0,1,4,2,44,22,1
1,1,456,7505,18,2,1,0,5,1,0,1,7,2,66,22,1
1,1,457,7005,22,2,1,0,1,2,0,1,4,2,26,28,1
1,1,458,1410,22,2,1,0,1,2,0,1,7,1,16,22,1
1,1,459,805,22,2,1,0,5,0,0,2,9,1,10,22,1
1,1,460,8005,21,2,2,0,5,2,0,1,7,2,45,22,1
1,1,461,665,18,2,1,0,5,2,0,2,6,2,44,22,1
1,1,462,8665,23,2,1,0,1,2,0,1,9,2,44,22,1
1,1,463,2045,23,2,2,0,5,2,0,1,9,2,61,22,1
1,1,464,5140,19,2,1,0,5,2,0,1,7,2,67,22,1
1,1,465,495,16,2,2,0,5,2,0,1,4,2,16,22,1
1,1,466,805,18,2,2,0,1,2,0,2,6,2,61,27,1
1,1,467,305,15,2,1,0,5,1,0,2,4,0,0,0,0
1,1,468,155,19,2,2,0,5,2,0,2,6,1,44,22,1
1,1,469,6030,21,2,1,0,1,1,0,2,7,2,61,22,1
1,1,470,6245,24,2,1,0,1,1,0,1,7,2,51,22,1
1,1,471,0,17,2,2,0,1,1,0,1,5,2,67,25,1
1,1,472,5055,21,2,1,0,3,1,0,1,8,2,18,22,1
1,1,473,6505,24,2,2,0,2,2,0,1,7,2,18,22,1
1,1,474,405,18,2,1,0,5,0,0,2,7,1,73,22,1
1,1,475,1005,16,2,1,0,5,1,0,2,5,2,44,22,1
1,1,476,10305,21,2,1,0,1,2,0,1,7,2,61,22,1
1,1,477,1995,20,2,2,0,5,2,0,1,6,2,18,22,1
1,1,478,3505,22,2,1,0,1,1,0,1,7,2,51,22,1
1,1,479,0,15,2,1,0,5,1,0,2,3,0,0,0,0
1,1,480,3125,19,2,1,0,5,1,0,2,8,2,44,27,1
1,1,481,3005,20,2,1,0,5,1,0,2,8,2,47,22,1
1,1,482,2590,23,2,1,0,1,2,0,1,4,2,18,22,1
1,1,483,5605,22,2,1,0,5,1,0,1,7,2,61,27,1
1,1,484,6505,22,2,1,0,1,2,0,1,4,1,32,22,1
1,1,485,2280,23,2,2,0,1,1,0,1,7,2,47,22,1
1,1,486,0,17,2,2,0,5,1,0,2,3,1,0,0,1
1,1,487,0,20,2,2,0,5,2,0,1,6,1,0,0,1
1,1,488,22005,21,2,1,0,5,1,0,2,8,2,58,22,1
1,1,489,12445,24,2,1,0,1,1,0,1,8,2,46,22,1
1,1,490,805,20,2,2,0,3,2,0,1,4,2,15,22,1
1,1,491,0,15,2,2,0,5,1,0,2,3,0,0,0,0
1,1,492,3705,20,2,1,0,5,1,0,2,8,2,44,22,1
1,1,493,1205,20,2,2,0,5,1,0,2,8,1,44,25,1
1,1,494,0,16,2,1,0,5,1,0,2,4,1,0,0,1
1,1,495,4605,24,2,1,0,1,1,0,1,7,2,8,22,1
1,1,496,0,16,2,2,0,5,2,0,2,4,1,0,0,1
1,1,497,0,16,2,1,0,5,1,0,2,4,1,0,0,1
1,1,498,305,19,2,1,0,1,1,0,1,7,2,47,22,1
1,1,499,2110,23,2,2,0,5,1,0,1,9,2,72,27,1
1,1,500,0,21,2,2,0,5,1,0,2,8,1,13,22,1
1,1,501,3705,24,2,1,0,1,2,0,1,7,2,45,22,1
1,1,502,3940,21,2,1,0,5,0,0,2,8,1,17,22,1
1,1,503,1105,15,2,1,0,5,1,0,2,4,0,0,0,0
1,1,504,405,19,2,1,0,5,2,0,1,7,2,25,22,1
1,1,505,10910,21,2,1,1,5,1,0,2,8,2,31,22,1
1,1,506,1125,19,2,2,0,5,2,0,1,8,2,47,22,1
1,1,507,0,24,2,1,0,1,1,0,1,7,1,68,22,1
1,1,508,12505,18,2,2,0,5,2,0,2,6,2,18,22,1
1,1,509,3155,22,2,2,0,5,2,0,1,4,1,66,28,1
1,1,510,4505,22,2,1,0,1,2,0,1,7,2,72,22,1
1,1,511,3385,22,2,1,0,3,1,0,1,7,2,69,28,1
1,1,512,305,22,2,1,0,5,2,0,2,9,1,16,22,1
1,1,513,0,16,2,1,0,5,1,0,2,4,1,0,0,1
1,1,514,2955,22,2,1,0,5,2,0,1,5,1,18,22,1
1,1,515,605,17,2,1,0,1,2,0,1,5,1,18,22,1
1,1,516,0,16,2,2,0,5,2,0,2,4,1,0,0,1
1,1,517,0,20,2,1,0,5,0,0,2,8,1,0,0,1
1,1,518,8005,21,2,1,0,5,1,0,1,7,2,6,22,1
1,1,519,0,19,2,1,0,5,1,0,1,6,2,6,22,1
1,1,520,265,22,2,1,0,1,1,0,1,7,1,47,22,1
1,1,521,285,18,2,2,0,5,0,0,2,8,2,61,27,1
1,1,522,5615,23,2,2,0,5,2,0,1,4,2,9,22,1
1,1,523,4005,22,2,1,0,1,2,0,1,7,1,46,22,1
1,1,524,0,23,2,1,0,5,2,0,1,8,1,38,27,1
1,1,525,1160,24,2,3,0,2,2,0,1,5,1,18,22,1
1,1,526,7840,21,2,1,0,5,1,0,1,7,2,61,25,1
1,1,527,3610,23,2,1,0,5,1,0,1,7,2,17,22,1
1,1,528,0,15,2,1,0,5,1,0,2,4,0,0,0,0
1,1,529,0,21,2,1,0,5,1,0,2,8,1,0,0,1
1,1,530,2005,18,2,1,1,5,2,0,2,7,2,47,22,1
1,1,531,0,24,2,2,0,1,2,0,1,7,1,0,0,1
1,1,532,1005,18,2,1,0,5,2,0,1,4,2,18,28,1
1,1,533,0,16,2,1,0,5,1,0,2,5,1,0,0,1
1,1,534,8005,24,2,1,0,1,2,0,1,7,2,44,27,1
1,1,535,3255,24,2,1,0,1,2,0,1,3,2,44,22,1
1,1,536,4510,21,2,1,0,5,2,0,1,4,2,18,22,1
1,1,537,1245,18,2,2,0,5,1,0,2,7,1,60,28,1
1,1,538,3005,20,2,1,0,5,1,0,1,7,2,44,22,1
1,1,539,1760,23,2,1,0,5,1,0,1,7,2,44,22,1
1,1,540,3605,22,2,1,0,5,2,0,2,9,2,47,22,1
1,1,541,1505,19,2,1,0,1,2,0,1,5,1,18,22,1
1,1,542,905,24,2,2,0,1,2,0,1,7,2,44,22,1
1,1,543,0,23,2,1,0,1,2,0,1,3,1,0,0,1
1,1,544,8005,17,2,1,0,5,1,0,1,5,1,0,0,1
1,1,545,4160,17,2,1,0,5,1,0,2,5,1,0,0,1
1,1,546,6005,33,2,1,0,1,2,0,1,3,2,18,22,1
1,1,547,5005,26,2,1,0,5,1,0,1,7,2,18,28,1
1,1,548,385,25,2,1,0,1,1,0,1,7,2,18,22,1
1,1,549,4415,29,2,1,0,1,1,0,1,7,2,15,22,1
1,1,550,9005,27,2,2,0,1,1,0,1,8,2,13,25,1
1,1,551,0,25,2,1,0,1,2,0,1,7,1,18,22,1
1,1,552,805,32,2,1,0,1,1,0,1,7,2,61,22,1
1,1,553,3475,29,2,2,0,2,2,0,1,6,1,26,25,1
1,1,554,10005,31,2,1,0,3,2,0,1,8,2,44,22,1
1,1,555,4005,25,2,2,0,2,2,0,1,7,2,44,28,1
1,1,556,10005,26,2,2,0,5,2,0,2,6,2,38,22,1
1,1,557,0,29,2,2,0,1,2,0,1,7,1,19,22,1
1,1,558,4025,30,2,1,0,1,1,0,1,7,2,44,22,1
1,1,559,12110,31,2,3,0,2,1,0,2,8,2,72,28,1
1,1,560,8335,29,2,1,0,1,1,0,1,8,2,18,22,1
1,1,561,5910,33,2,1,0,1,1,0,1,7,2,17,22,1
1,1,562,0,31,2,1,0,1,1,0,1,3,1,0,0,1
1,1,563,10005,31,2,1,0,1,1,0,1,5,1,8,22,1
1,1,564,155,33,2,1,0,1,1,0,1,9,2,62,22,1
1,1,565,5595,26,2,1,0,1,1,0,1,7,2,26,22,1
1,1,566,0,27,2,1,0,1,1,0,1,6,1,0,0,1
1,1,567,305,27,2,2,0,5,1,0,1,7,1,18,22,1
1,1,568,1925,29,2,2,1,5,2,0,2,6,2,15,22,1
1,1,569,6005,34,2,2,0,3,1,0,1,7,1,0,0,1
1,1,570,1480,33,2,1,0,1,1,0,1,3,2,28,22,1
1,1,571,3005,26,2,2,0,5,2,0,2,7,2,45,22,1
1,1,572,8445,31,2,2,0,1,2,0,1,8,2,44,27,1
1,1,573,485,32,2,1,0,1,2,0,2,9,1,67,13,1
1,1,574,13005,27,2,1,0,5,1,0,1,9,2,46,22,1
1,1,575,2105,27,2,1,0,1,2,0,1,7,2,47,22,1
1,1,576,0,25,2,2,0,1,1,0,1,5,1,0,0,1
1,1,577,1605,30,2,1,0,1,2,0,1,7,2,44,22,1
1,1,578,0,26,2,2,0,5,2,0,2,8,2,44,28,1
1,1,579,0,29,2,1,0,1,2,0,1,8,1,44,22,1
1,1,580,2105,32,2,2,0,1,2,0,1,4,2,10,22,1
1,1,581,7505,33,2,2,0,1,2,0,1,7,2,46,27,1
1,1,582,4005,29,2,2,0,1,2,0,1,7,2,15,25,1
1,1,583,13780,32,2,1,0,5,2,0,1,9,2,72,28,1
1,1,584,1055,26,2,1,0,1,1,0,1,7,1,61,22,1
1,1,585,6005,31,2,1,0,3,1,0,1,3,2,18,22,1
1,1,586,8005,32,2,2,0,1,1,0,1,7,2,77,22,1
1,1,587,4505,25,2,2,0,5,2,0,1,6,1,9,22,1
1,1,588,1525,26,2,2,0,1,2,0,1,4,1,0,0,1
1,1,589,1785,34,2,1,0,1,2,0,1,7,1,18,22,1
1,1,590,6255,29,2,2,0,5,2,0,1,7,2,18,22,1
1,1,591,10310,25,2,2,0,1,1,0,1,7,2,18,22,1
1,1,592,10005,29,2,1,0,1,1,0,1,7,2,61,22,1
1,1,593,4575,30,2,1,0,1,2,0,1,5,1,0,0,1
1,1,594,0,29,2,1,0,1,2,0,1,4,1,0,0,1
1,1,595,5060,31,2,1,0,3,2,0,1,5,2,16,28,1
1,1,596,0,29,2,1,0,1,1,0,1,5,1,0,0,1
1,1,597,9340,32,2,1,0,1,1,0,1,7,2,18,22,1
1,1,598,17765,34,2,1,0,1,1,0,1,7,2,18,22,1
1,1,599,0,30,2,1,0,1,1,0,1,5,1,0,0,1
1,1,600,4505,29,2,2,0,5,2,0,1,7,2,13,22,1
1,1,601,18505,25,2,1,0,5,2,0,1,9,2,90,22,1
1,1,602,0,29,2,1,0,1,1,0,1,7,2,18,22,1
1,1,603,7005,26,2,2,0,1,1,0,1,7,2,18,22,1
1,1,604,3605,32,2,2,0,1,1,0,1,6,2,15,28,1
1,1,605,2005,26,2,2,0,1,2,0,1,5,2,7,22,1
1,1,606,4165,27,2,2,0,3,2,0,1,7,2,11,28,1
1,1,607,3955,25,2,1,0,1,1,0,1,7,2,44,22,1
1,1,608,11505,30,2,1,0,1,1,0,1,8,2,68,22,1
1,1,609,3605,27,2,1,0,1,1,0,2,7,2,72,28,1
1,1,610,0,26,2,2,0,1,1,0,1,7,1,44,22,1
1,1,611,9505,30,2,2,0,1,2,0,1,7,2,44,22,1
1,1,612,6005,33,2,1,0,1,2,0,1,7,2,44,22,1
1,1,613,0,25,2,1,0,1,1,0,1,4,1,0,0,1
1,1,614,2005,25,2,1,0,1,1,0,1,7,2,44,22,1
1,1,615,6005,28,2,1,0,1,1,0,1,7,2,26,27,1
1,1,616,0,28,2,1,0,1,1,0,1,7,1,0,0,1
1,1,617,3910,28,2,1,0,5,1,0,1,7,2,11,22,1
1,1,618,10605,28,2,1,0,1,1,0,1,9,2,72,28,1
1,1,619,15005,27,2,1,0,1,1,0,1,8,2,61,22,1
1,1,620,6005,29,2,1,0,2,2,0,1,6,1,0,0,1
1,1,621,785,49,2,1,0,1,1,0,1,4,1,7,22,1
1,1,622,0,41,2,1,0,1,1,0,1,7,1,0,0,1
1,1,623,2405,47,2,2,0,4,2,0,1,5,1,0,0,1
1,1,624,0,43,2,1,0,1,2,0,1,5,1,45,22,1
1,1,625,12210,37,2,2,0,2,1,0,2,8,2,64,27,1
1,1,626,2505,43,2,2,0,1,2,0,1,7,2,44,22,1
1,1,627,13515,37,2,2,0,4,1,0,1,7,2,10,22,1
1,1,628,13005,49,2,1,0,1,1,0,1,3,2,49,22,1
1,1,629,7215,48,2,1,0,4,1,0,1,8,1,26,22,1
1,1,630,0,37,2,1,0,1,1,0,1,9,1,0,0,1
1,1,631,895,37,2,1,0,1,1,0,1,6,2,44,22,1
1,1,632,6005,48,2,1,0,1,1,0,1,7,2,61,22,1
1,1,633,5910,49,2,1,0,4,1,0,1,3,2,15,22,1
1,1,634,12005,47,2,2,0,3,1,0,2,8,2,22,22,1
1,1,635,25005,38,2,2,0,1,1,0,1,9,2,72,28,1
1,1,636,0,40,2,2,0,1,1,0,1,7,1,0,0,1
1,1,637,7505,35,2,2,0,3,1,0,1,8,1,13,22,1
1,1,638,6330,35,2,1,0,3,2,0,1,7,2,18,22,1
1,1,639,4005,45,2,1,0,1,2,0,1,7,1,0,0,1
1,1,640,4005,36,2,1,0,3,2,0,1,8,1,0,0,1
1,1,641,0,36,2,1,0,1,1,0,1,5,2,0,0,1
1,1,642,2905,48,2,1,0,1,1,0,1,6,2,47,22,1
1,1,643,3640,41,2,2,0,2,2,0,1,2,1,0,0,1
1,1,644,4005,45,2,1,0,1,1,0,1,8,2,62,13,1
1,1,645,0,46,2,2,0,1,2,0,1,6,1,0,0,1
1,1,646,4530,39,2,1,0,1,2,0,2,9,1,72,22,1
1,1,647,6495,43,2,1,0,1,1,0,1,7,2,64,22,1
1,1,648,7005,49,2,1,0,1,1,0,1,7,2,68,22,1
1,1,649,4005,36,2,1,0,1,1,0,1,5,2,16,22,1
1,1,650,0,44,2,1,0,1,1,0,1,8,1,0,0,1
1,1,651,1965,40,2,1,0,5,1,0,1,3,1,0,0,1
1,1,652,0,49,2,1,0,1,2,0,1,7,1,0,0,1
1,1,653,8560,39,2,1,0,1,2,0,1,3,1,18,22,1
1,1,654,8005,41,2,2,0,2,2,0,2,8,2,64,25,1
1,1,655,0,42,2,1,0,1,1,0,1,8,1,0,0,1
1,1,656,1205,46,2,2,0,1,2,0,1,3,2,10,22,1
1,1,657,2105,41,2,1,0,1,1,0,1,9,2,72,22,1
1,1,658,5005,40,2,2,0,3,2,0,1,3,2,9,13,1
1,1,659,16205,37,2,1,0,1,1,0,1,9,2,72,28,1
1,1,660,14410,43,2,1,0,2,2,0,1,4,2,18,22,1
1,1,661,2605,37,2,1,0,1,1,0,1,9,2,26,28,1
1,1,662,15765,37,2,1,0,3,2,0,1,7,2,45,22,1
1,1,663,4005,37,2,1,0,1,1,0,2,9,2,72,28,1
1,1,664,0,38,2,1,0,1,1,0,1,7,1,0,0,1
1,1,665,24010,44,2,1,0,2,1,0,1,3,2,44,22,1
1,1,666,4110,35,2,2,0,2,2,0,1,3,1,0,0,1
1,1,667,9805,40,2,1,0,1,1,0,1,7,2,51,22,1
1,1,668,9925,49,2,1,0,3,1,0,1,7,2,61,22,1
1,1,669,0,35,2,1,0,1,1,0,1,9,1,0,0,1
1,1,670,9030,36,2,1,0,1,1,0,1,8,2,61,27,1
1,1,671,8005,48,2,1,0,1,1,0,1,3,1,0,0,1
1,1,672,0,49,2,2,0,4,1,0,1,2,1,0,0,1
1,1,673,0,40,2,1,0,1,1,0,1,7,1,0,0,1
1,1,674,55,37,2,1,0,1,1,0,1,4,1,44,22,1
1,1,675,0,49,2,2,0,2,2,0,1,3,1,0,0,1
1,1,676,4205,49,2,2,0,3,2,0,1,4,1,0,0,1
1,1,677,14005,39,2,2,0,1,1,0,1,7,2,18,22,1
1,1,678,18640,35,2,1,0,1,1,0,1,9,2,65,28,1
1,1,679,7375,45,2,1,0,3,2,0,1,6,2,51,22,1
1,1,680,6630,46,2,2,0,4,2,0,1,8,1,0,0,1
1,1,681,9610,41,2,1,1,3,1,0,1,8,2,46,27,1
1,1,682,6005,37,2,1,0,1,1,0,1,4,2,49,22,1
1,1,683,14005,48,2,2,0,5,2,0,1,8,2,51,22,1
1,1,684,21540,40,2,1,0,5,2,0,1,7,2,68,22,1
1,1,685,7505,48,2,1,0,1,1,0,1,8,2,44,22,1
1,1,686,0,39,2,1,0,2,2,0,1,7,1,0,0,1
1,1,687,95,40,2,1,0,1,1,0,1,7,1,44,22,1
1,1,688,435,42,2,1,0,1,1,0,1,4,2,47,22,1
1,1,689,1205,40,2,1,0,1,1,0,1,5,2,18,22,1
1,1,690,5630,48,2,1,0,4,1,0,1,8,2,13,22,1
1,1,691,15005,42,2,1,0,1,1,0,1,3,2,68,22,1
1,1,692,6205,39,2,1,0,1,1,0,1,7,2,61,22,1
1,1,693,15480,49,2,1,0,3,1,0,1,8,2,44,22,1
1,1,694,0,41,2,1,0,1,1,0,1,7,1,0,0,1
1,1,695,3505,43,2,2,0,3,1,0,1,3,2,49,22,1
1,1,696,7805,35,2,1,0,1,1,0,1,7,2,44,27,1
1,1,697,0,44,2,1,0,1,1,0,1,4,1,0,0,1
1,1,698,7715,43,2,2,0,1,1,0,1,7,2,46,22,1
1,1,699,7005,35,2,1,0,1,1,0,1,7,2,18,22,1
1,1,700,25640,42,2,1,0,3,1,0,1,7,2,44,22,1
1,1,701,14000,48,2,1,0,1,1,0,1,9,2,72,28,1
1,1,702,2755,48,2,2,0,5,2,0,1,5,2,7,22,1
1,1,703,4005,46,2,2,0,2,1,0,1,6,2,7,22,1
1,1,704,4445,45,2,1,0,4,2,0,1,3,2,16,22,1
1,1,705,0,35,2,1,0,1,1,0,1,7,1,0,0,1
1,1,706,0,37,2,2,0,1,1,0,1,7,1,0,0,1
1,1,707,9005,41,2,1,0,1,1,0,1,5,2,18,22,1
1,1,708,5205,44,2,1,0,1,2,0,1,5,2,16,22,1
1,1,709,-1100,37,2,1,0,1,1,0,1,7,2,62,22,1
1,1,710,13180,40,2,2,0,3,2,0,1,7,2,44,22,1
1,1,711,13185,47,2,2,0,1,1,0,1,8,2,72,28,1
1,1,712,4110,48,2,2,0,5,1,0,1,8,2,72,28,1
1,1,713,0,49,2,2,0,4,1,0,1,3,1,0,0,1
1,1,714,4005,47,2,1,0,1,1,0,1,5,2,18,22,1
1,1,715,7805,47,2,1,0,1,2,0,1,3,2,13,22,1
1,1,716,2005,40,2,1,0,1,1,0,1,6,2,16,22,1
1,1,717,7005,40,2,2,0,2,1,0,1,5,2,18,22,1
1,1,718,0,35,2,1,0,1,1,0,1,9,1,0,0,1
1,1,719,11310,48,2,1,0,3,1,0,1,9,2,61,27,1
1,1,720,8235,45,2,2,0,5,1,0,1,4,2,15,25,1
1,1,721,7005,44,2,1,0,1,1,0,1,8,2,26,22,1
1,1,722,0,42,2,1,0,1,1,0,1,3,2,68,22,1
1,1,723,4025,47,2,1,0,1,1,0,1,7,2,47,22,1
1,1,724,0,35,2,1,0,1,1,0,1,7,1,0,0,1
1,1,725,0,49,2,2,0,1,1,0,1,7,1,0,0,1
1,1,726,2605,44,2,2,0,1,1,0,1,3,2,7,22,1
1,1,727,16005,41,2,1,0,3,2,0,1,8,2,61,22,1
1,1,728,12445,36,2,1,0,5,1,0,1,7,2,61,22,1
1,1,729,0,49,2,1,0,1,1,0,1,7,2,44,28,1
1,1,730,0,47,2,1,0,1,1,0,1,3,2,18,22,2
1,1,731,350,41,2,1,0,1,1,0,1,7,2,8,22,1
1,1,732,0,36,2,1,0,1,1,0,1,4,1,16,22,1
1,1,733,0,39,2,1,0,1,1,0,1,9,1,0,0,1
1,1,734,1695,41,2,1,0,1,1,0,1,3,2,15,22,1
1,1,735,6005,44,2,2,0,1,1,0,1,7,2,47,22,1
1,1,736,0,45,2,2,0,1,2,0,1,7,1,0,0,1
1,1,737,12005,42,2,1,0,1,1,0,1,9,2,72,28,1
1,1,738,4605,39,2,1,0,1,2,0,1,3,2,15,22,1
1,1,739,19005,37,2,1,0,1,1,0,1,9,2,72,28,1
1,1,740,16005,38,2,2,0,5,1,0,1,4,2,18,22,1
1,1,741,11110,38,2,1,0,3,2,0,1,7,2,48,25,1
1,1,742,0,46,2,1,0,1,1,0,1,3,1,0,0,1
1,1,743,0,37,2,1,0,1,1,0,1,3,1,0,0,1
1,1,744,0,59,2,2,0,3,1,0,1,7,1,18,22,1
1,1,745,10210,60,2,1,0,5,2,0,1,7,2,44,22,1
1,1,746,305,54,2,1,0,1,1,0,1,7,1,0,0,1
1,1,747,3005,64,2,1,0,4,1,0,1,6,1,77,22,1
1,1,748,0,53,2,1,0,1,1,0,1,3,1,18,22,1
1,1,749,0,57,2,1,0,1,1,0,1,2,1,0,0,1
1,1,750,8605,56,2,1,0,1,1,0,1,7,2,44,25,1
1,1,751,3370,56,2,1,0,1,1,0,1,3,1,0,0,1
1,1,752,15005,50,2,1,0,1,1,0,1,3,2,18,22,1
1,1,753,2270,62,2,1,0,1,1,0,1,8,1,13,22,1
1,1,754,13170,64,2,1,0,1,2,0,1,9,2,72,28,1
1,1,755,0,56,2,1,0,1,1,0,1,9,1,44,22,1
1,1,756,21005,53,2,1,0,1,1,0,1,8,2,18,22,1
1,1,757,19245,53,2,1,0,1,1,0,1,8,2,61,22,1
1,1,758,4050,64,2,1,0,3,2,0,1,5,1,0,0,1
1,1,759,3505,61,2,2,0,1,2,0,1,2,2,15,22,1
1,1,760,805,62,2,1,0,1,1,0,1,3,1,0,0,1
1,1,761,2005,51,2,1,0,1,1,0,1,9,1,47,22,1
1,1,762,7005,59,2,1,0,1,1,0,1,7,2,51,22,1
1,1,763,17870,53,2,1,0,3,2,0,1,7,2,61,22,1
1,1,764,0,50,2,1,0,1,1,0,1,3,1,0,0,1
1,1,765,1355,64,2,2,0,4,2,0,1,2,1,0,0,1
1,1,766,0,50,2,1,0,1,1,0,1,8,1,0,0,1
1,1,767,1695,56,2,2,0,1,2,0,1,3,1,0,0,1
1,1,768,3005,55,2,1,0,4,2,0,1,2,2,13,22,2
1,1,769,8270,58,2,1,0,4,1,0,1,3,1,0,0,1
1,1,770,0,60,2,1,0,1,1,0,1,6,1,0,0,1
1,1,771,0,53,2,1,0,1,1,0,1,3,1,0,0,1
1,1,772,0,55,2,1,0,1,1,0,1,6,1,0,0,1
1,1,773,5860,64,2,1,0,1,1,0,1,9,1,72,28,1
1,1,774,1375,53,2,1,0,1,1,0,1,6,1,0,0,1
1,1,775,14460,52,2,1,0,3,2,0,1,9,2,72,28,1
1,1,776,0,50,2,1,0,1,2,0,1,7,1,0,0,1
1,1,777,0,60,2,2,0,1,1,0,1,4,1,18,22,1
1,1,778,8005,50,2,2,0,3,1,0,1,8,1,45,22,1
1,1,779,0,56,2,1,0,1,1,0,1,7,1,0,0,1
1,1,780,0,58,2,1,0,1,1,0,1,3,1,0,0,1
1,1,781,575,54,2,2,0,1,1,0,1,5,1,0,0,1
1,1,782,1305,56,2,1,0,1,1,0,1,9,1,0,0,1
1,1,783,0,51,2,1,0,1,1,0,1,3,1,44,22,1
1,1,784,2105,61,2,1,0,1,1,0,1,7,1,0,0,1
1,1,785,605,64,2,1,0,1,2,0,1,3,1,0,0,1
1,1,786,8355,50,2,1,0,3,1,0,1,7,2,51,22,1
1,1,787,7005,62,2,1,0,1,1,0,1,7,2,48,22,1
1,1,788,6150,58,2,1,0,1,1,0,2,8,2,47,22,1
1,1,789,7060,54,2,2,0,1,1,0,1,8,2,26,28,1
1,1,790,6005,57,2,1,0,1,2,0,1,8,2,51,27,2
1,1,791,61055,51,2,1,0,1,2,0,1,3,2,18,22,1
1,1,792,205,63,2,1,1,4,1,0,1,3,1,0,0,1
1,1,793,6215,57,2,1,0,4,1,0,1,7,1,46,22,1
1,1,794,7190,61,2,2,0,4,1,0,1,3,2,19,22,1
1,1,795,6255,58,2,1,0,4,1,0,1,4,1,44,14,1
1,1,796,1905,63,2,1,0,4,1,0,1,4,1,13,22,1
1,1,797,0,50,2,1,0,1,1,0,1,7,1,0,0,1
